Timestamp,SiteID,Day of Week,Scientist,Verified By,checksum
2015-10-13T15:00:00Z,AX3,3,AX3_SCI79,dicgr128,6c535a658329a2b18731494142d43277
2015-11-17T15:10:00Z,AX3,3,AX3_SCI78,dicgr128,80c592534dbfdfa3c164201986a0225a
2015-12-15T15:00:00Z,AX3,3,AX3_SCI78,dicgr128,293ede447d96b46b2b7d7a3e5aeaa55a
2016-01-12T15:00:00Z,AX3,3,AX3_SCI78,dicgr128,6d7a6de0dbfae5359e2e8c3c5dfd52f0
2016-02-16T15:00:00Z,AX3,3,AX3_SCI78,dicgr128,ee0a6770d7f32fd95363d0105121a853
2016-03-15T15:00:00Z,AX3,3,AX3_SCI14,dicgr128,d15132a338f3251a6dd91056ae273cc3
2016-04-12T15:00:00Z,AX3,3,AX3_SCI79,dicgr128,927954a19bb135595dc099bd9dba08e1
2016-05-17T14:48:00Z,AX3,3,AX3_SCI78,dicgr128,d517a8ba56aae9413090bccb86b2d266
2016-06-14T14:50:00Z,AX3,3,AX3_SCI14,dicgr128,8ba757b14fa5c49cec084b9834dc1246
2016-07-12T14:50:00Z,AX3,3,AX3_SCI14,dicgr128,9f7bd998c6a888cddc6483f5235e7f0e
2016-08-16T15:00:00Z,AX3,3,AX3_SCI79,dicgr128,4260304af567d02265032deac9b17bea
2016-09-13T15:15:00Z,AX3,3,AX3_SCI78,dicgr128,74d9fe6dfaf0d0e05acc18fc836a000b
2016-10-11T14:45:00Z,AX3,3,AX3_SCI14,dicgr128,05580292fa2789e8fb29d0b6ecb874fd
2016-11-15T14:50:00Z,AX3,3,AX3_SCI14,dicgr128,d8ebbfdd9b7a18ea40d74a0e708b40f6
2016-12-13T15:15:00Z,AX3,3,AX3_SCI79,dicgr128,472269e8ce72177524c45ceaa3d8a596
2017-01-17T15:50:00Z,AX3,3,AX3_SCI79,dicgr128,228f232a91fbc38ebefc7b369c0314f3
2017-02-14T14:45:00Z,AX3,3,AX3_SCI14,dicgr128,b373bebc1cea9109ca8d629f5c13af23
2017-03-14T15:45:00Z,AX3,3,AX3_SCI79,dicgr128,c9ab043e5893841cb0df8650b6535841
2017-04-11T15:00:00Z,AX3,3,AX3_SCI78,dicgr128,0e19346bbd244ff9961cc7dd13cd863f
2017-05-16T14:45:00Z,AX3,3,AX3_SCI78,dicgr128,1d38c447599ecd57512289f55c53a483
2017-06-13T14:50:00Z,AX3,3,AX3_SCI79,dicgr128,245a6cf5839d95785e3e63fc3651d8f3
2017-07-11T14:40:00Z,AX3,3,AX3_SCI78,dicgr128,f266a76dc6b42865c57e87232465789f
2017-08-15T14:55:00Z,AX3,3,AX3_SCI14,dicgr128,c7790eb47a92e3e51f7ba99c875af3aa
2017-09-12T14:50:00Z,AX3,3,AX3_SCI14,dicgr128,414cb2dc791107f59c9015e6cc0af509
2017-10-17T14:45:00Z,AX3,3,AX3_SCI14,dicgr128,59fdee813a13fefd1c51068df06831c7
2017-11-17T15:00:00Z,AX3,6,AX3_SCI14,dicgr128,203c6396cf129afb78c47efb67dd1e83
2017-12-12T15:10:00Z,AX3,3,AX3_SCI79,dicgr128,d9ebaaa6fdeffde4fbb2ac289bf845e9
2018-01-16T15:00:00Z,AX3,3,AX3_SCI78,dicgr128,cb617fd02b4fbfaa52d19a1e1e55a596
2018-02-13T15:15:00Z,AX3,3,AX3_SCI79,dicgr128,46f4a5ced67effdd9c94fc8a56406455
2018-03-14T15:00:00Z,AX3,4,AX3_SCI79,dicgr128,736f1113349869e49bef53df82bb21c4
2018-04-17T15:00:00Z,AX3,3,AX3_SCI79,dicgr128,4c618e0d6482ec4f489c61799ea97a69
2018-05-15T14:40:00Z,AX3,3,AX3_SCI14,dicgr128,cd25cb986aa725c5d540801798bf42aa
2018-06-12T15:00:00Z,AX3,3,AX3_SCI14,dicgr128,8f9074e1c9c031a8f3b6503c8762b953
2018-07-17T14:50:00Z,AX3,3,AX3_SCI78,dicgr128,49b14c1d25e6cc702d189ac36292ff81
2018-08-21T15:00:00Z,AX3,3,AX3_SCI79,dicgr128,4bbf8a672789ee8ebba6bd6baff6dcd6
2018-09-18T14:55:00Z,AX3,3,AX3_SCI78,dicgr128,7beb67b3bba39f8dc617a56173f1a2b6
2018-10-15T14:50:00Z,AX3,2,AX3_SCI79,dicgr128,838c0196fef2a71bb8e8125c8c4af609
2018-11-12T15:00:00Z,AX3,2,AX3_SCI14,dicgr128,fbe7d00b242eda0cce0a57d2b4d7995f
2018-12-11T16:15:00Z,AX3,3,AX3_SCI79,dicgr128,4e01918335542a107187192cdb3a3e01
2019-01-15T15:15:00Z,AX3,3,AX3_SCI14,dicgr128,2e28766601dc53878d95d211241a7199
2019-02-19T15:00:00Z,AX3,3,AX3_SCI79,dicgr128,2d60186d402742b81fa77781e52b6b7c
2019-03-13T15:15:00Z,AX3,4,AX3_SCI79,dicgr128,77be4266ecdbbbb67660cec3b5459f0b
2019-04-16T15:05:00Z,AX3,3,AX3_SCI14,dicgr128,c46b535fb744e76881a674474fdc9a20
2019-05-14T15:00:00Z,AX3,3,AX3_SCI78,dicgr128,5d0d47426c458b1a39001cb6b8e05009
2019-06-11T15:00:00Z,AX3,3,AX3_SCI79,dicgr128,de53f3f75e5f73861ab3e3f9a4794126
2019-07-16T15:00:00Z,AX3,3,AX3_SCI78,dicgr128,84b9fcd479cb6c98e59d3346fba09845
2019-09-17T15:07:00Z,AX3,3,AX3_SCI79,dicgr128,761b62ff86f96886ccfa54027a38b7bf
2019-10-15T15:10:00Z,AX3,3,AX3_SCI14,dicgr128,81ffd76983d6d9019964497644eb0a3d
2019-11-12T14:55:00Z,AX3,3,AX3_SCI78,dicgr128,958ba05f1ed02f8c7f632b4ac565dc28
2019-12-17T15:00:00Z,AX3,3,AX3_SCI79,dicgr128,0402af8bd66f13a3b1e892ee25a3587a
2020-01-16T15:00:00Z,AX3,5,AX3_SCI14,dicgr128,69e8b82023e4de151f91254bf0364635
2020-02-11T16:00:00Z,AX3,3,AX3_SCI14,dicgr128,a287facdad7734c13068540fce20818e
2020-03-17T15:00:00Z,AX3,3,AX3_SCI79,dicgr128,92501a373fceed8520ab7dcde407c9c4
2020-05-12T15:00:00Z,AX3,3,AX3_SCI79,dicgr128,585cdb97d68b2b8b2e300ef09b88c0f6
2020-06-16T15:00:00Z,AX3,3,AX3_SCI14,dicgr128,aca6bef4e4b15644fbbc04faf6eafb62
2020-07-14T14:50:00Z,AX3,3,AX3_SCI14,dicgr128,57d32023f77ed453ca4488804256a537
2020-08-10T15:00:00Z,AX3,2,AX3_SCI78,dicgr128,580908a52a6fdd76879f6dd5c34821f2
2020-09-15T15:00:00Z,AX3,3,AX3_SCI14,dicgr128,f0d7902386d21bafafd53bc391a127f1
2020-10-13T15:00:00Z,AX3,3,AX3_SCI78,dicgr128,c8411967f811dc1ed435a390574899f5
2020-11-17T14:50:00Z,AX3,3,AX3_SCI78,dicgr128,741fe009bf7f041b4aa62c4d90715e02
2020-12-15T16:00:00Z,AX3,3,AX3_SCI79,dicgr128,95e64b950ea80d2d5646479ea62f8c84
2021-01-12T15:45:00Z,AX3,3,AX3_SCI79,dicgr128,b8785a8f99d023502e60b21260fb0574
2021-02-16T15:30:00Z,AX3,3,AX3_SCI78,dicgr128,576ea3ee9bd8a474ff41f9b66c38f1c2
2021-03-16T16:00:00Z,AX3,3,AX3_SCI79,dicgr128,653e8a29265d67d9fc125fd0ffb3b80f
2021-04-13T15:20:00Z,AX3,3,AX3_SCI79,dicgr128,a6dfbbb9c6ac1975607d33d7b6c7d4d7
2021-05-18T15:00:00Z,AX3,3,AX3_SCI78,dicgr128,b82967c36c7d32e366256f13b1230566
2021-06-15T15:20:00Z,AX3,3,AX3_SCI14,dicgr128,bcb5d9aae9a53343f026f06d7c961fc5
2021-07-13T15:00:00Z,AX3,3,AX3_SCI14,dicgr128,56229c60de8a369b592358a17c622e86
2021-09-14T15:00:00Z,AX3,3,AX3_SCI79,dicgr128,9e24061b0ee0d699acc08c8c93089b7a
2021-11-16T14:45:00Z,AX3,3,AX3_SCI78,dicgr128,919d777b1bb5f7d615ff243dacbf835d
2021-12-14T16:00:00Z,AX3,3,AX3_SCI14,dicgr128,48797094a7132cc1dae2f69087b1105f
2022-01-11T16:00:00Z,AX3,3,AX3_SCI14,dicgr128,d40fef20a51477da2230684517c93147
2022-02-15T15:00:00Z,AX3,3,AX3_SCI79,dicgr128,aa456140bfc37cd839507165c5766ee7
2022-03-15T14:10:00Z,AX3,3,AX3_SCI78,dicgr128,4dc59e20849227be3df8e7427467806c
1989-03-08T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,d33efd3dcff49386bb5840aef6e76115
1989-04-13T09:50:00Z,AX4,5,AX4_SCI56,dicgr128,16858f64e34c30cff87601b564c192b9
1989-05-17T10:15:00Z,AX4,4,AX4_SCI56,dicgr128,bbd1c42eec9d691d97a4d7b60c203818
1989-06-14T09:00:00Z,AX4,4,AX4_SCI56,dicgr128,cbf871976017a7b04762fe5e2b2bde14
1989-07-11T09:00:00Z,AX4,3,AX4_SCI4,dicgr128,ec80a6c389adfbd4d564158297ce1569
1989-08-16T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,4b7066a2dcac16231edb9ef4a85861d5
1989-09-13T09:45:00Z,AX4,4,AX4_SCI4,dicgr128,36c2865a4445a193bdbc21fe626cbb7c
1989-10-17T08:30:00Z,AX4,3,AX4_SCI62,dicgr128,ac4542412d6938a24a6dfe54de656b2e
1989-11-15T09:45:00Z,AX4,4,AX4_SCI56,dicgr128,a72c3b168ab7b7d6e37ff4b331e2bcc2
1989-12-13T10:00:00Z,AX4,4,AX4_SCI4,dicgr128,26e77829f5b12f3a180d46e0155a7f56
1990-01-23T09:30:00Z,AX4,3,AX4_SCI56,dicgr128,411672d094c6bca8236780e29bde7d0a
1990-02-13T09:50:00Z,AX4,3,AX4_SCI62,dicgr128,81925a38b4923128ceb61942fb375896
1990-03-14T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,0dee17dbe570c81a66f23176c44a794a
1990-04-18T11:40:00Z,AX4,4,AX4_SCI56,dicgr128,953254dccb9ae503e3551a30b73465a9
1990-05-16T10:00:00Z,AX4,4,AX4_SCI56,dicgr128,58f341f7179baba1004ef5e3db9f8330
1990-06-13T11:00:00Z,AX4,4,AX4_SCI62,dicgr128,05036eb66644881b9cf1a5954936f6c8
1990-07-18T10:30:00Z,AX4,4,AX4_SCI56,dicgr128,07b9abab30a63c31644f0042ab55a4bf
1990-08-15T10:15:00Z,AX4,4,AX4_SCI56,dicgr128,041dc7daeae1b617d540574fc75e7ea6
1990-09-12T10:30:00Z,AX4,4,AX4_SCI4,dicgr128,bbf35719222a1bd7165afe5f8eedef42
1990-10-17T10:00:00Z,AX4,4,AX4_SCI56,dicgr128,bb2cc5d95b864c031265e5f6c6fe6002
1990-11-21T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,5085ae99c2d6861978d116f29a0875fb
1990-12-12T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,c1ea194705d2ff46969b457c26513132
1991-01-16T09:30:00Z,AX4,4,AX4_SCI56,dicgr128,febcd86f097eafcee6a7e4804e978e53
1991-02-13T10:00:00Z,AX4,4,AX4_SCI4,dicgr128,d45ecdef8cf77cf1b09be59ef74e8ff9
1991-03-13T09:45:00Z,AX4,4,AX4_SCI56,dicgr128,180c4a744e994f483b3f8957c747cc94
1991-04-17T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,ddd1cc9ad555fccf07d315ff0a965d98
1991-05-15T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,0e25e20c237cc22541ce890ca92532f4
1991-06-12T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,a26aa95eec99f960bad9fe61130bf7d7
1991-08-14T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,560f4495b4d3dc69752e553c4aebf013
1991-09-17T09:30:00Z,AX4,3,AX4_SCI56,dicgr128,856d3d84b6c9c00fe349a4854665277c
1991-10-16T09:00:00Z,AX4,4,AX4_SCI56,dicgr128,cdadca87d6bbcad88690abae628e0d9b
1991-11-13T09:30:00Z,AX4,4,AX4_SCI56,dicgr128,d963438d40c5acdc44ccde9fa1ae56ad
1991-12-18T09:15:00Z,AX4,4,AX4_SCI4,dicgr128,fb4d4e411c82957870f3a2417c85bc2f
1992-01-16T09:30:00Z,AX4,5,AX4_SCI62,dicgr128,b24a97c61435b57d90ddfd44b8488c0c
1992-02-12T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,51e96aef197b9e68971f0b9a480849d2
1992-03-18T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,00643a5141decae5d8504194f2fbe2d8
1992-04-15T09:15:00Z,AX4,4,AX4_SCI62,dicgr128,fd30b51f77583d332fa575d38a909657
1992-05-13T09:30:00Z,AX4,4,AX4_SCI56,dicgr128,6590ccdec34532c441d20ddd45a8726e
1992-06-17T09:15:00Z,AX4,4,AX4_SCI4,dicgr128,8d9d900d1434d4b9e3f492037d11f3c5
1992-07-15T09:20:00Z,AX4,4,AX4_SCI4,dicgr128,54d81dc97f3467291599e5ec3720b0af
1992-08-12T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,5c41e4db14bc930b79786b684acf7f03
1992-09-16T09:20:00Z,AX4,4,AX4_SCI4,dicgr128,aadcb9f8728c2d9a42488fa170faaddb
1992-10-14T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,26f71f21a5c9a4efbddd4a10851ce757
1992-11-18T09:45:00Z,AX4,4,AX4_SCI56,dicgr128,28837dd65a2ae06fb1e49b8f1d071096
1992-12-16T09:15:00Z,AX4,4,AX4_SCI62,dicgr128,6f016bf002ba870f650064d5568c62b5
1993-01-13T09:45:00Z,AX4,4,AX4_SCI62,dicgr128,9a03d0cf73725dfe72b6f236d3ef10bd
1993-02-16T08:45:00Z,AX4,3,AX4_SCI56,dicgr128,dd9f7b86dce94fc0fd6a849cf2aa81ba
1993-03-17T09:10:00Z,AX4,4,AX4_SCI4,dicgr128,2feb841a8e007077154537253c26bc19
1993-04-14T10:00:00Z,AX4,4,AX4_SCI56,dicgr128,b83693cdb096593cd84240d83f7ed004
1993-05-12T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,2e5eeaaaa3a5776fcfd63b95b57571fa
1993-06-16T09:45:00Z,AX4,4,AX4_SCI56,dicgr128,b3e89ce66e04d5a61a7da3ca66f9abc4
1993-07-14T09:45:00Z,AX4,4,AX4_SCI4,dicgr128,5c07a4094f3977f456c60b7c36374a41
1993-08-18T10:00:00Z,AX4,4,AX4_SCI56,dicgr128,863ae5a954bfb3036b110d769db820f2
1993-09-15T10:20:00Z,AX4,4,AX4_SCI62,dicgr128,d1e6327d768b9ce80aa5ea0a1800f916
1993-10-13T09:00:00Z,AX4,4,AX4_SCI56,dicgr128,2b0cee4a4e6e79cb8f4d780e895c095f
1993-11-17T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,9f67629c6941087a45ccadf6d46f3702
1994-01-12T09:30:00Z,AX4,4,AX4_SCI56,dicgr128,1fd4e60872f59345e9bd67479c73f103
1994-02-16T09:00:00Z,AX4,4,AX4_SCI4,dicgr128,6186acf22e39ea5279a7e8e86e7baeb7
1994-03-16T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,d13fcbe1f1fd9c8db0ae83bcd0f3de26
1994-04-13T10:00:00Z,AX4,4,AX4_SCI56,dicgr128,463e7b8b818aa46c2fa195e3b5682b14
1994-05-25T09:30:00Z,AX4,4,AX4_SCI56,dicgr128,b24f167efeebd0b322a64050c4f84171
1994-06-15T10:30:00Z,AX4,4,AX4_SCI56,dicgr128,90e0852a2aa81d26c987cb7f91d6234a
1994-07-13T09:45:00Z,AX4,4,AX4_SCI4,dicgr128,1b4b029dff0b44f87db26aa53d67ab56
1994-08-17T10:15:00Z,AX4,4,AX4_SCI4,dicgr128,140288751b574c35220140fe1bf17cc9
1994-09-14T09:45:00Z,AX4,4,AX4_SCI4,dicgr128,e18248d303c27a3f92bad72c2bfbc157
1994-10-12T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,8dbb58bc501060a9492042849ff9d326
1994-11-16T09:15:00Z,AX4,4,AX4_SCI62,dicgr128,c2ebcbf985967a12431bc2742703bdd4
1994-12-14T09:00:00Z,AX4,4,AX4_SCI4,dicgr128,8666f2322c10b14a562310ee6c04ea73
1995-01-18T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,68cdc3e09a3278f32db1ad47739ef221
1995-02-15T09:00:00Z,AX4,4,AX4_SCI62,dicgr128,971680eb886bbcaf7cd6e4f723a982a3
1995-03-15T09:00:00Z,AX4,4,AX4_SCI62,dicgr128,1acac07c0e99850ae64c57536ca454cc
1995-04-19T10:15:00Z,AX4,4,AX4_SCI56,dicgr128,5147aa5aefb6cb8cce2d20c9319494e1
1995-05-17T10:15:00Z,AX4,4,AX4_SCI56,dicgr128,7ca9ae62ea0fec7d65014974d923baf0
1995-06-14T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,fc1b920660a57dc7f834247e66375fd7
1995-07-12T09:30:00Z,AX4,4,AX4_SCI56,dicgr128,1b1b262d45dce49d39b0efd61cd92022
1995-08-16T09:45:00Z,AX4,4,AX4_SCI4,dicgr128,cca6531b2da4f915cee23f3c40162018
1995-09-13T09:40:00Z,AX4,4,AX4_SCI56,dicgr128,3bed5a8eca73b6c65cec4e178ebbf601
1995-10-18T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,92cbd816f6a743782e858d4b88254146
1995-11-15T09:10:00Z,AX4,4,AX4_SCI4,dicgr128,d2de8461d46612ea7b8b80bd5875c905
1996-01-17T09:45:00Z,AX4,4,AX4_SCI62,dicgr128,6d90f67c44751533f129d0d2d2348272
1996-02-14T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,a767251919018deee26b0f8896dc03e8
1996-03-13T09:20:00Z,AX4,4,AX4_SCI56,dicgr128,f9ccabeb2670edb5230e0f81dc724861
1996-04-17T10:00:00Z,AX4,4,AX4_SCI56,dicgr128,d01744080f7a29c8a0ce60607e3fce30
1996-05-15T09:45:00Z,AX4,4,AX4_SCI4,dicgr128,09b548ae78211696f87d67f198fd33c4
1996-06-12T10:40:00Z,AX4,4,AX4_SCI4,dicgr128,1a6e81022d2cec47174379768e4a9474
1996-07-17T10:15:00Z,AX4,4,AX4_SCI62,dicgr128,c4626da40434ca862e1fcd1a6d1785c5
1996-08-14T09:45:00Z,AX4,4,AX4_SCI62,dicgr128,adecf4ad1c3e7a0e030a49a414e1cafa
1996-09-18T09:40:00Z,AX4,4,AX4_SCI62,dicgr128,dd738a08fdbf582cd9be7090eafb72bf
1996-10-16T09:15:00Z,AX4,4,AX4_SCI62,dicgr128,b1716badafc76b790785bd557bbe968b
1996-11-13T09:00:00Z,AX4,4,AX4_SCI56,dicgr128,e8d69b73b14ee550e65049bc3c88873b
1996-12-11T09:15:00Z,AX4,4,AX4_SCI4,dicgr128,32524b0b73395bd718dc9878f9bea936
1997-01-15T09:00:00Z,AX4,4,AX4_SCI56,dicgr128,4e6e42658fb3370024d08be39052de70
1997-02-12T09:00:00Z,AX4,4,AX4_SCI4,dicgr128,f6ad893993e672691ad5b7edb0ee5913
1997-03-12T09:47:00Z,AX4,4,AX4_SCI62,dicgr128,735a4f7e04d7b63112581ddfb7a97ae4
1997-04-16T10:00:00Z,AX4,4,AX4_SCI62,dicgr128,87ce528fabfce04f687d09713ca0fd09
1997-05-14T09:35:00Z,AX4,4,AX4_SCI4,dicgr128,bb920e0a601f28b3baf9b25577c38932
1997-06-18T09:45:00Z,AX4,4,AX4_SCI4,dicgr128,c733f33cad0ab2c5d21fb7c86aa053bc
1997-07-16T09:38:00Z,AX4,4,AX4_SCI56,dicgr128,2f92dfff0de8b9bd287b4c6322f4e0b1
1997-08-13T09:45:00Z,AX4,4,AX4_SCI62,dicgr128,19388ace290b24bee59aff6db15491af
1997-09-24T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,dbbcc497717be9f302beeaa61180b888
1997-10-14T09:20:00Z,AX4,3,AX4_SCI4,dicgr128,37ea82f46912aad9bdf1e42648862f01
1997-11-12T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,aead4c92bc90dcade45be647edf4e15b
1997-12-17T09:20:00Z,AX4,4,AX4_SCI56,dicgr128,04ed116d248e8f12db97045debe576a3
1998-01-14T09:15:00Z,AX4,4,AX4_SCI4,dicgr128,54a65ea740a6a6f8e1d9e1ddc4159395
1998-02-25T09:15:00Z,AX4,4,AX4_SCI62,dicgr128,ca9813fe4a9b4bbb5d57d08bef1feeff
1998-03-18T10:00:00Z,AX4,4,AX4_SCI62,dicgr128,eaad4046360c5cf6bd7728b04dfd9b90
1998-04-15T09:40:00Z,AX4,4,AX4_SCI4,dicgr128,a377b159ac7e26fc64a632c101f69c56
1998-05-13T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,d28eb29e47dd07dd28679b61dd3f8748
1998-06-24T09:45:00Z,AX4,4,AX4_SCI56,dicgr128,c700ca3a9bc5991dd41bd33a83988b64
1998-07-15T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,168dc19de7c6b296b534114ee1161b6a
1998-08-12T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,60106ec87768e5d300045384bc12867b
1998-09-16T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,2c659ee81dfde840a8f36184e0e454b8
1998-10-14T09:15:00Z,AX4,4,AX4_SCI62,dicgr128,6131b47dc7c4d691310b04e92662c40f
1998-11-25T09:15:00Z,AX4,4,AX4_SCI4,dicgr128,2e40f25d555f24a6c2f148c580a5c11c
1998-12-16T09:15:00Z,AX4,4,AX4_SCI62,dicgr128,7134a6be317a0fef9f5d9e17e721457c
1999-01-13T09:15:00Z,AX4,4,AX4_SCI62,dicgr128,404438083be0fc9ceb7015d0f14c4e33
1999-02-17T09:15:00Z,AX4,4,AX4_SCI4,dicgr128,1b3d9a6ec77f50c6fbc8ea7edc31273e
1999-03-17T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,f7cbc9de94ffb6685a3511833503b09b
1999-04-14T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,ab82c90640d964c4069a884cf06a7f9a
1999-05-12T09:30:00Z,AX4,4,AX4_SCI56,dicgr128,bcde6f6355060c7af22e6e789eb73b55
1999-06-16T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,cba6a3899f74c8eacaaa4cf4b2f3eec5
1999-07-14T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,abaa449a58e463ed741ec9cd112936f1
1999-08-18T09:45:00Z,AX4,4,AX4_SCI56,dicgr128,54967540189855c7298048b6c498b7da
1999-09-15T09:40:00Z,AX4,4,AX4_SCI56,dicgr128,11686a8269caa6daa688899828646495
1999-10-13T09:45:00Z,AX4,4,AX4_SCI62,dicgr128,6dbd2f9dc3e171d3cb5e68e045ad9e3d
1999-12-15T09:15:00Z,AX4,4,AX4_SCI4,dicgr128,08538454db3691da239d0c1910c086bf
2000-01-12T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,34f4570621e608390465b9a3829ae0e2
2000-02-23T09:30:00Z,AX4,4,AX4_SCI56,dicgr128,7fec85ed5097d069012fe9461614a569
2000-03-15T09:30:00Z,AX4,4,AX4_SCI56,dicgr128,65cbcc468e0723bae821b5f61ce86095
2000-04-12T10:00:00Z,AX4,4,AX4_SCI56,dicgr128,7b3e8aab1a2c04f0965d22c5afd41c04
2000-05-17T09:45:00Z,AX4,4,AX4_SCI56,dicgr128,1a78406fe0b1c090291ce3bde48218f3
2000-06-14T10:00:00Z,AX4,4,AX4_SCI4,dicgr128,786f6d1708247259ef37b5dab8f9b7b8
2000-07-19T09:45:00Z,AX4,4,AX4_SCI4,dicgr128,41e7d317c6043ae5a4cd2e3c5f155d0d
2000-08-16T09:45:00Z,AX4,4,AX4_SCI56,dicgr128,4f19e637c8c77d420acb65c1b5da360c
2000-09-13T09:45:00Z,AX4,4,AX4_SCI62,dicgr128,448419fa28f7341aa04d1b15090c4547
2000-10-18T09:45:00Z,AX4,4,AX4_SCI56,dicgr128,e6a1817c91893a0abe1e0a5a19ad9408
2000-11-15T09:45:00Z,AX4,4,AX4_SCI56,dicgr128,0c2f5a642b606f3b137425a779c554e1
2000-12-13T09:45:00Z,AX4,4,AX4_SCI56,dicgr128,cd28e9944feaf32aa6e99e1b22636a7f
2001-01-17T09:45:00Z,AX4,4,AX4_SCI4,dicgr128,c2e9f9193503a99ee9891fecf100d397
2001-02-14T09:45:00Z,AX4,4,AX4_SCI62,dicgr128,c022692540d593f0d4c049b39caef4e2
2001-03-14T09:35:00Z,AX4,4,AX4_SCI62,dicgr128,7db0b0a02e0fd532589a000b9d8fcc8b
2001-04-18T09:45:00Z,AX4,4,AX4_SCI62,dicgr128,6c521dbab3e7d88fd90709872fd7da3b
2001-05-16T09:40:00Z,AX4,4,AX4_SCI62,dicgr128,b33603d1c9056476b03c52f20db170e0
2001-06-13T09:45:00Z,AX4,4,AX4_SCI4,dicgr128,805c7d71312b0534b99b96106221ddb0
2001-07-18T09:45:00Z,AX4,4,AX4_SCI56,dicgr128,6ba48f7f7a656878e6ccbca8b17368be
2001-08-15T09:45:00Z,AX4,4,AX4_SCI4,dicgr128,8edb1a9d2fa2aaa1e798ee1983848e72
2001-09-12T09:45:00Z,AX4,4,AX4_SCI56,dicgr128,674a61395ac12620df2ba236c4e824f6
2001-10-17T09:40:00Z,AX4,4,AX4_SCI4,dicgr128,b98f72b4045ddc46f8ff1d2b7ca6c5be
2001-11-14T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,b66ac0da18fb04810769665e94993446
2001-12-12T09:30:00Z,AX4,4,AX4_SCI56,dicgr128,4bba4498c3de22f161025166fe33d4de
2002-01-16T09:45:00Z,AX4,4,AX4_SCI62,dicgr128,cc90d219bd4f4ffa6234b00d266f76a3
2002-02-13T09:45:00Z,AX4,4,AX4_SCI4,dicgr128,38edf6984762e279c252dccfd77e340c
2002-03-13T09:50:00Z,AX4,4,AX4_SCI56,dicgr128,19094db7927aec6f9514f64548886795
2002-04-17T09:55:00Z,AX4,4,AX4_SCI62,dicgr128,d81dd0146fd20fe6abebb305bc047b79
2002-05-15T09:45:00Z,AX4,4,AX4_SCI62,dicgr128,63828e3a734b43724b99337e9d84acc9
2002-06-12T09:45:00Z,AX4,4,AX4_SCI62,dicgr128,cc16ac1831b20b93751cec791173090b
2002-07-17T09:45:00Z,AX4,4,AX4_SCI4,dicgr128,c644d869dd873d5177a21659c578122e
2002-08-14T09:40:00Z,AX4,4,AX4_SCI56,dicgr128,eb2adaafcbdf21de34fca38ebc2b1696
2002-09-18T09:45:00Z,AX4,4,AX4_SCI62,dicgr128,84671e657609ec1c74aa9cbfd06b5e58
2002-10-16T09:30:00Z,AX4,4,AX4_SCI4,dicgr128,94bbfe93024918dcb7726bb0419b1703
2002-11-13T09:30:00Z,AX4,4,AX4_SCI56,dicgr128,d0b04f58691228af14630d5ea1caf4ec
2002-12-11T09:45:00Z,AX4,4,AX4_SCI56,dicgr128,f9b393edfa2aadc6dc1ef8f0de57f68b
2003-01-15T09:30:00Z,AX4,4,AX4_SCI56,dicgr128,677c2173fdee63a639295fc119e61d37
2003-02-12T09:30:00Z,AX4,4,AX4_SCI56,dicgr128,22fba6e1b6a3781dbfa6fb28bad99721
2003-03-12T09:30:00Z,AX4,4,AX4_SCI62,dicgr128,86c2d6efd054182f1c1b7558018ecb83
2003-04-09T09:45:00Z,AX4,4,AX4_SCI62,dicgr128,2723c3a6e6a5c23852b9d91f08639537
2003-05-14T09:45:00Z,AX4,4,AX4_SCI56,dicgr128,15534019aea69d675dd205d19e74f1a0
