,checksum,Absorbance Coefficient,Ammonia,Cloud Cover,Dissolved Oxygen Saturation,Dissolved Reactive Phosphate,E Coli,Electrical Conductivity,Nitrate + Nitrite,Ring Temp,Total Nitrogen,Total Phosphate,Turbidity,Water Temp,pH,SiteID,Region,Name,Longitude,Latitude,Timestamp
102,01f16979e6d26327599b82988b184eaf,3.5,10.0,0.0,98.3,5.6,190.4,65.7,96.0,-15.410710562183692,201.0,15.0,1.0,12.7,7.22,HM1,Hamilton,Waipa at Otewa,175.3480585,-38.27048925,2010-03-18T10:15:00Z
103,01f9f7787a9f17f7489e940a056c9894,2.3,6.0,4.0,98.2,3.2,60.5,76.8,149.0,14.150971699194368,235.0,14.0,5.5,8.9,7.79,DN4,Dunedin,Clutha at Balclutha,169.7478532,-46.23889062,2011-06-15T14:05:00Z
104,01ff3a1a9f5107d3dd7692438ab5c4dc,2.1,4.0,3.0,100.0,4.3,224.7,54.7,83.0,-15.010995970667636,237.0,417.0,325.0,11.1,7.64,CH4,Christchurch,Waimakariri above old HW Br.,172.6416309,-43.41896498,2015-05-13T13:35:00Z
105,02015edaafc0b2b9c47807acb2898164,34.4,12.0,3.0,97.3,52.4,727.0,98.9,90.0,14.667310592995566,865.0,167.0,42.5,10.1,7.43,DN3,Dunedin,Taieri at Outram,170.243822,-45.84805474,2011-05-12T12:25:00Z
106,0202f1b54a481570a405727c48e7598b,3.5,4.0,1.0,114.1,0.9,108.6,502.6,66.0,-15.010995970667636,242.0,27.0,42.8,20.3,8.22,GS1,Gisborne,Waipaoa at Kanakanaia,177.8816102,-38.4703121,2017-10-25T15:00:00Z
107,0205bda052a4b6688cd4be1b7bccc11c,1.9,6.0,0.0,98.1,7.6,32.0,96.4,55.0,-15.679604587852335,92.0,13.0,1.24,14.9,7.82,GS4,Gisborne,Motu at Houpoto,177.6320592,-37.86546076,2019-04-10T11:37:00Z
108,020a386b8625e074bae1ea96d168944e,4.3,41.0,7.0,93.2,59.8,186.0,100.7,986.0,15.20789268871266,1150.0,81.0,2.77,11.8,7.25,HM5,Hamilton,Waihou at Te Aroha,175.706564,-37.54841789,2016-06-14T10:15:00Z
109,020d671ff3619f9f5b3d04c71b32310f,4.07,42.0,0.0,86.2,55.3,53.0,342.6,379.0,-15.281688389422158,537.0,92.0,2.73,19.3,7.56,RO2,Rotorua,Tarawera at Awakaponga,176.7668297,-37.94077098,2019-12-11T13:28:00Z
110,020ffb73a07fae2c14f99142948af8b0,3.6,3.0,0.0,105.0,1.0,35.5,519.0,78.0,-15.18189711569012,267.0,18.0,25.5,19.7,8.13,GS1,Gisborne,Waipaoa at Kanakanaia,177.8816102,-38.4703121,2015-10-21T15:15:00Z
111,02126dbfd46bcb99ce1718bfc853a36b,1.2,1.0,3.0,99.9,2.5,8.6,64.8,102.0,-13.200000001189393,142.0,31.0,26.0,7.2,7.92,CH4,Christchurch,Waimakariri above old HW Br.,172.6416309,-43.41896498,2007-08-15T13:50:00Z
112,0213f263efea61bf701bb6e7a9f5edc1,27.4,25.0,3.0,92.1,14.7,2419.2,209.0,199.0,-15.20789268871266,909.0,95.0,28.5,11.8,7.47,AK2,Auckland,Rangitopuni at Walkers,174.6177164,-36.74608218,2011-09-13T10:50:00Z
113,0219691bf025adf4eaa0bc82e9ea4832,3.5,3.0,8.0,100.4,2.7,4.1,45.1,17.0,13.899640284244766,59.0,185.0,79.3,8.4,7.58,GY4,Greymouth,Haast at Roaring Billy,169.2978345,-43.94414373,2016-06-22T08:45:00Z
114,021c0008bd61370788ac9dcfab2773cb,3.5,4.0,6.0,103.4,21.2,18.5,83.8,84.0,-15.618258546694634,229.0,33.0,2.76,17.3,8.05,RO4,Rotorua,Whirinaki at Galatea,176.7455255,-38.48615895,2016-12-09T14:34:00Z
115,0220ec5558bfab77e8d387222bbcb9af,2.34,9.0,3.0,91.1,15.4,79.8,78.8,65.0,-15.69490363243432,126.0,19.0,1.13,16.1,7.79,WA2,Wanganui,Manganui at SH3,174.2615561,-39.28292805,2018-12-18T10:30:00Z
116,0226dba6917cd199ea59aabefd9efa21,7.2,7.0,2.0,92.5,4.4,249.5,142.0,407.0,15.304901176793008,564.0,17.0,4.55,12.2,7.21,WH3,Whangarei,Mangakahia at Titoki Br.,174.05251,-35.73414414,2020-06-09T14:45:00Z
117,022d47ed4ae075131e0ce3151484ce6c,5.7,5.0,7.0,97.9,13.1,1119.9,112.4,370.0,15.327426399477506,484.0,52.0,9.4,12.3,7.66,WN3,Wellington,Ruamahanga at Waihenga,175.4394258,-41.1971596,2007-11-14T11:50:00Z
118,0232b84006a436f9cdf085bff4412e54,6.9,63.0,0.0,78.6,82.4,66.9,365.0,431.0,15.68853084362586,665.0,120.0,3.1,16.3,7.38,RO2,Rotorua,Tarawera at Awakaponga,176.7668297,-37.94077098,2007-05-16T14:10:00Z
119,0232c9e2dcd432830d015a7a8edbaaca,4.4,3.0,1.0,101.5,21.7,137.4,60.7,147.0,-15.697133497279047,274.0,66.0,18.0,16.0,7.57,RO4,Rotorua,Whirinaki at Galatea,176.7455255,-38.48615895,2007-01-16T14:20:00Z
120,02387712b145c4bdf62c7731b537eaeb,21.74,21.0,4.0,96.1,20.5,2419.2,54.3,236.0,15.700000001,963.0,169.0,31.4,15.7,7.15,HM1,Hamilton,Waipa at Otewa,175.3480585,-38.27048925,2019-12-18T09:30:00Z
121,023b14c7b090f9ccb965ddf7609c6a0c,0.4,1.0,5.0,97.4,3.0,0.0,55.4,12.0,-12.499599994855837,70.0,5.0,1.4,6.2,7.61,HV4,Havelock Nth,Ngaruroro at Kuripapango,176.3304027,-39.38169225,2007-08-06T10:50:00Z
122,024093facb45778cbf3b61d85570d3a4,4.3,9.0,7.0,99.7,9.4,85.7,125.1,625.0,-14.628738839401022,785.0,27.0,8.86,10.0,7.91,GS2,Gisborne,Waikohu at No. 1 Br.,177.5614619,-38.41677638,2017-07-18T14:28:00Z
123,024150d127a399be695d07da1ac51446,4.4,7.0,7.0,100.2,6.2,47.2,91.4,938.0,14.742116538387558,1091.0,16.0,6.8,10.3,7.39,DN8,Dunedin,Oreti at Riverton HW Br.,168.2658533,-46.32784979,2012-10-09T16:20:00Z
124,024ae9654d165cea725371ded67a89b7,0.46,0.0,8.0,104.4,4.0,4.0,487.5,0.0,-15.327426399477506,73.0,8.0,0.32,12.3,7.9,RO1,Rotorua,Tarawera at Lake outlet,176.5021583,-38.18372278,2019-10-14T11:42:00Z
125,025350c14e01a25195ad797e119131f5,25.67,20.0,4.0,76.4,17.8,336.0,305.0,679.0,15.679604587852335,1346.0,62.0,9.2,14.9,7.16,AK2,Auckland,Rangitopuni at Walkers,174.6177164,-36.74608218,2005-05-25T11:25:00Z
126,02548a310e54f040e066ae0f0724c9cc,0.5,13.0,4.0,102.7,2.1,3.1,72.2,21.0,14.778362562591296,65.0,7.0,1.59,10.4,8.01,AX2,Alexandra,Kawarau at Chard Rd,168.8686737,-45.00799513,2017-05-16T14:00:00Z
127,025ef1bd89a5620710ef7bae08e39fca,3.5,2.0,5.0,119.2,0.9,15.0,78.5,124.0,-15.63745503691058,284.0,7.0,0.55,14.3,8.78,DN9,Dunedin,Waiau at Tuatapere,167.6857257,-46.13187464,2006-04-04T15:00:00Z
128,0266132837fe6532f74e1fc73c8c3f3a,0.5,21.0,7.0,102.2,1.2,2.0,70.7,14.0,15.628179677473636,113.0,8.0,0.51,14.2,7.92,AX2,Alexandra,Kawarau at Chard Rd,168.8686737,-45.00799513,2013-04-16T14:10:00Z
129,02694965950665afb5cf50ce492303e4,7.1,28.0,1.0,89.3,29.6,1299.65,149.0,551.0,15.127789000095156,747.0,59.0,7.8,11.5,7.33,HM4,Hamilton,Waikato at Rangiriri,175.1313201,-37.43389143,2006-06-14T09:30:00Z
130,0269880720b6dbe4cf4257be352f688a,2.87,22.0,7.0,95.0,21.6,78.0,91.6,599.0,-15.041276542614323,714.0,44.0,11.1,11.2,7.24,RO5,Rotorua,Rangitaiki at Te Teko,176.7995602,-38.04158737,2019-07-17T14:27:00Z
131,026cfa817a36407452e09a610c607fea,0.34,3.0,0.0,97.9,0.5,0.0,60.5,2.0,-14.915763474639842,50.0,3.0,2.55,10.8,7.89,TK4,Tekapo,Waitaki at Kurow,170.4510967,-44.70218919,2008-05-15T13:25:00Z
132,0270756aaff55ae1c0cf01c48127a9f3,4.8,8.0,2.0,98.2,8.9,69.5,102.8,1834.0,13.8466602482837,2002.0,14.0,1.46,8.3,7.7,TK2,Tekapo,Opihi at Rockwood,170.9415995,-44.16992472,2014-05-08T09:00:00Z
133,027ea3a1fcce83e44f53cc0b31d11281,0.58,1.0,8.0,97.6,2.4,0.0,120.0,0.0,-14.705101156789096,61.0,5.0,0.35,10.2,7.61,RO6,Rotorua,Waikato at Reids Farm,176.0771442,-38.67752695,2009-08-11T12:00:00Z
134,02898a59f95ca57c86e74f57378030b0,2.3,5.0,8.0,99.9,2.1,23.1,84.6,209.0,13.263860675964596,276.0,9.0,4.36,7.3,7.74,DN4,Dunedin,Clutha at Balclutha,169.7478532,-46.23889062,2014-07-09T15:00:00Z
135,02907b34f9ac872a202f28cd070237e8,3.68,3.0,3.0,97.1,3.5,109.7,121.0,12.0,-15.584607792029928,69.0,8.0,1.3,17.6,7.53,WH1,Whangarei,Waipapa at Forest Ranger,173.6879171,-35.27520455,2009-03-17T09:50:00Z
136,0292c05ac91570e94d5f1a33856715e5,1.9,3.0,7.0,103.0,0.9,142.1,75.3,165.0,14.882540106829882,236.0,56.0,54.8,10.7,7.64,CH4,Christchurch,Waimakariri above old HW Br.,172.6416309,-43.41896498,2014-09-17T12:45:00Z
137,02961f6a641e27cf8d2c81564723a299,16.2,11.0,7.0,93.7,18.8,86.0,203.0,31.0,15.155197129414052,314.0,48.0,3.9,19.8,7.81,AK1,Auckland,Hoteo at Gubbs,174.5167757,-36.38708527,2012-12-11T08:50:00Z
138,0297bc4b68048c4f910a2ccacf1f01ad,2.1,2.0,8.0,102.4,2.7,104.6,89.9,334.0,13.069047403364944,384.0,12.0,4.7,7.0,7.74,CH2,Christchurch,Hurunui at SH1 Br.,173.0964716,-42.90013799,2006-07-19T13:20:00Z
139,029abfb95f2b7940fad6443952dcc278,1.2,4.0,0.0,102.4,7.7,1.0,117.3,10.0,15.668120500921606,47.0,10.0,0.34,14.7,7.86,GS4,Gisborne,Motu at Houpoto,177.6320592,-37.86546076,2013-04-09T10:30:00Z
140,029ea2d97988ae8d80ce0b5d106dff83,1.2,3.0,5.0,99.2,10.1,4.0,94.0,124.0,-14.94824404508436,185.0,19.0,4.03,10.9,7.71,GS4,Gisborne,Motu at Houpoto,177.6320592,-37.86546076,2019-09-03T11:15:00Z
141,02aa024a8f435abe67f92ced7725d18b,12.8,6.0,5.0,102.0,8.8,365.4,105.0,272.0,15.545095690647903,539.0,30.0,10.5,13.5,7.47,WH2,Whangarei,Waitangi at Wakelins,174.0473578,-35.27815386,2015-09-21T12:20:00Z
142,02ad67b06b0cc32b0a23fb9353fc573c,15.1,14.0,7.0,98.9,34.8,920.8,117.4,697.0,14.053113535135196,1223.0,185.0,101.0,8.7,7.64,CH2,Christchurch,Hurunui at SH1 Br.,173.0964716,-42.90013799,2012-08-15T11:45:00Z
143,02b0c7d16bc8c33a7a1335b97a8e2c39,11.8,40.0,3.0,96.4,18.6,75.4,130.0,300.0,-15.410710562183692,557.0,69.0,12.5,18.7,7.17,WH4,Whangarei,Wairu at Purua,174.1505947,-35.6537364,2014-11-11T16:10:00Z
144,02b264c6fb99952279e5369c52717aa6,4.3,3.0,0.0,96.1,1.5,58.3,58.3,83.0,-15.697133497279047,301.0,16.0,3.22,16.0,7.68,TK3,Tekapo,Opuha at Skipton Br.,170.9796325,-44.08056659,2015-02-12T08:40:00Z
145,02b275424c88de793dc2011b43f975b7,14.1,26.0,8.0,93.8,15.1,1935.0,78.6,875.0,-11.935241934347207,1690.0,366.0,414.0,5.5,7.17,DN8,Dunedin,Oreti at Riverton HW Br.,168.2658533,-46.32784979,2014-08-12T13:00:00Z
146,02b3d71ad966ee414f8767eaf6d050fb,2.6,3.0,8.0,110.4,12.0,21.8,95.4,67.0,13.792751720791612,110.0,21.0,1.39,8.2,8.3,RO4,Rotorua,Whirinaki at Galatea,176.7455255,-38.48615895,2020-06-16T13:43:00Z
147,02ba0dc1c93ed81f071296e5d44d18cb,3.37,8.0,0.0,97.0,0.6,34.0,485.8,24.0,15.281688389422158,168.0,16.0,26.1,12.1,8.16,GS1,Gisborne,Waipaoa at Kanakanaia,177.8816102,-38.4703121,2019-05-21T15:50:00Z
148,02be5714ad6ba473a1869cdbbe0a817d,9.2,28.0,6.0,104.9,2.8,2419.2,144.0,404.0,-15.679604587852335,674.0,24.0,6.13,16.5,7.69,HM6,Hamilton,Ohinemuri at Karangahake,175.715083,-37.41659142,2016-11-08T12:00:00Z
149,02c287139fd8f682b5fac053b8b4e3e6,1.4,3.0,7.0,104.5,0.7,5.2,74.0,20.0,11.761377471682474,48.0,2.0,1.22,5.3,7.89,CH1,Christchurch,Hurunui at Mandamus,172.5414016,-42.79210319,2020-07-15T10:50:00Z
150,02c379eb07b2f52d98c2d690ab17a0e8,7.8,10.0,8.0,93.7,6.4,97.0,148.0,327.0,-15.070832758391289,501.0,26.0,8.0,11.3,7.29,WH3,Whangarei,Mangakahia at Titoki Br.,174.05251,-35.73414414,2016-07-16T14:10:00Z
151,02c3f9a4454b523672366863892487b5,27.4,21.0,6.0,85.9,17.0,2419.17,203.0,206.0,-15.558920272030448,772.0,73.0,15.0,13.6,7.29,AK2,Auckland,Rangitopuni at Walkers,174.6177164,-36.74608218,2006-10-18T10:55:00Z
152,02c895989061020c1e0629fcf8e9287d,0.62,3.0,8.0,106.7,0.4,1.0,75.6,30.0,15.628179677473636,65.0,3.0,1.13,14.2,8.35,AX1,Alexandra,Clutha at Luggate Br.,169.2799662,-44.73091966,2018-12-11T12:40:00Z
153,02cb8e5e4466f42812dab92b060338b9,2.1,15.0,4.0,97.6,10.4,54.6,151.0,486.0,-15.515476145816471,584.0,15.0,0.5,13.3,7.67,WN4,Wellington,Ruamahanga at Wardells,175.6713489,-41.00468332,2007-05-16T13:15:00Z
154,02cbf444856946002c1e37c564ddbcb5,3.4,1.0,0.0,100.0,4.2,0.0,69.4,53.0,12.722028141432482,99.0,9.0,0.5,6.5,7.49,WN2,Wellington,Hutt at Kaitoke,175.1913608,-41.0526002,2008-06-11T10:30:00Z
155,02d033f106a47922665766f913020198,5.4,96.0,7.0,95.1,20.8,114.5,187.0,1125.0,14.882540106829882,1339.0,32.0,9.11,10.7,7.57,WA9,Wanganui,Manawatu at Opiki Br.,175.4695424,-40.43710471,2013-07-25T14:45:00Z
156,02d0ac4bd60efc76ce97841df1768511,15.8,11.0,5.0,94.2,8.2,84.2,206.0,22.0,15.155197129414052,315.0,42.0,6.7,19.8,7.84,AK1,Auckland,Hoteo at Gubbs,174.5167757,-36.38708527,2006-12-13T09:20:00Z
157,02d2cc8fe4fa926e13b6a4ac74b6e130,4.7,4.0,8.0,98.4,9.7,36.4,105.5,2062.0,-11.672189170476978,2195.0,14.0,2.37,5.2,7.56,TK2,Tekapo,Opihi at Rockwood,170.9415995,-44.16992472,2013-06-13T09:10:00Z
158,02d35e243ab9ec83b836ac8fe5e3697c,2.9,2.0,8.0,108.2,14.6,48.1,103.3,18.0,-15.668120500921606,94.0,30.0,1.67,14.7,8.31,RO4,Rotorua,Whirinaki at Galatea,176.7455255,-38.48615895,2020-03-17T13:45:00Z
159,02d46936f25b1d8379732884d040b6f6,12.4,28.0,7.0,100.8,11.1,866.4,109.0,576.0,-15.515476145816471,845.0,47.0,18.0,13.3,7.18,WH2,Whangarei,Waitangi at Wakelins,174.0473578,-35.27815386,2007-07-19T12:20:00Z
160,02d921bd07047827e7b5e7ca6891f8ac,5.9,6.0,4.0,98.5,2.5,10.8,54.2,718.0,11.002272493962328,857.0,9.0,3.09,4.5,7.5,TK3,Tekapo,Opuha at Skipton Br.,170.9796325,-44.08056659,2013-08-08T08:40:00Z
161,02d932ace745b7750ea191bfa5444ff2,0.3,0.0,2.0,99.1,1.4,0.0,119.1,1.0,-15.010995970667636,58.0,8.0,0.32,11.1,7.58,RO6,Rotorua,Waikato at Reids Farm,176.0771442,-38.67752695,2007-08-15T11:35:00Z
162,02da66a093a0cf0c609f854cb38c5e84,8.6,6.0,6.0,100.5,4.8,72.3,106.0,333.0,15.18189711569012,475.0,15.0,9.89,11.7,7.78,WA1,Wanganui,Waitara at Bertrand Rd,174.2548673,-39.04966438,2014-05-20T10:35:00Z
163,02e746d55e97a069fcf7af76967d62fe,3.4,1.0,8.0,100.1,8.6,65.7,82.3,133.0,15.127789000095156,190.0,67.0,42.5,11.5,7.74,GS4,Gisborne,Motu at Houpoto,177.6320592,-37.86546076,2006-05-09T11:15:00Z
164,02eb09132b8046986cd3967150bcbb0a,5.2,9.0,8.0,100.1,10.5,51.2,129.5,574.0,-15.466091944360087,734.0,20.0,3.67,13.0,7.74,WN3,Wellington,Ruamahanga at Waihenga,175.4394258,-41.1971596,2016-09-28T13:45:00Z
165,02f1ed017a801ea5cb97feb9dbe24026,5.7,12.0,8.0,96.4,11.2,235.9,127.0,1046.0,-13.737903771369195,1282.0,26.0,8.14,8.1,7.38,WN4,Wellington,Ruamahanga at Wardells,175.6713489,-41.00468332,2015-06-24T11:40:00Z
166,02fe03cd709c9900b0fe83714455e031,5.2,24.0,8.0,94.6,7.4,1313.0,106.9,1241.0,-14.705101156789096,1443.0,22.0,5.33,10.2,7.19,DN5,Dunedin,Mataura at Seaward Down,168.797037,-46.39109981,2015-10-13T08:30:00Z
167,030734f1e463bb6cde9fb870231eeca2,2.7,1.0,8.0,98.9,1.6,101.2,105.3,107.0,-15.684387142359116,178.0,5.0,0.55,16.4,7.47,WN1,Wellington,Hutt at Boulcott,174.9219656,-41.19970592,2011-01-12T07:45:00Z
168,031425fb34a3d03f95868e11b300d743,2.3,10.0,1.0,116.9,10.0,145.0,93.4,327.0,15.530614927664647,479.0,28.0,0.94,18.0,7.16,RO5,Rotorua,Rangitaiki at Te Teko,176.7995602,-38.04158737,2006-12-13T14:45:00Z
169,031e1f4942972d4b70fc24c01ef555f8,1.6,4.0,8.0,99.6,6.5,4.1,58.5,125.0,-15.483216721062842,176.0,9.0,2.99,13.1,7.5,NN4,Nelson,Wairau at Tuamarina,173.9524671,-41.44049154,2011-10-19T14:15:00Z
170,03206d0346defdb81e25d0f0f5f02386,3.0,10.0,7.0,104.9,3.7,46.4,77.3,16.0,-15.69490363243432,187.0,10.0,0.78,15.3,8.31,DN4,Dunedin,Clutha at Balclutha,169.7478532,-46.23889062,2014-04-09T14:30:00Z
171,032e29cacc0cae6989e5c1b4dcfe6dd1,2.63,4.0,7.0,102.6,2.5,10.0,69.7,38.0,13.135067568589058,100.0,32.0,30.9,7.1,8.03,CH1,Christchurch,Hurunui at Mandamus,172.5414016,-42.79210319,2019-07-17T10:00:00Z
172,0330ec862ccbaaafc8b89b3d8a5851c9,1.66,13.0,6.0,104.6,6.0,3.1,145.1,160.0,15.429841218606237,196.0,12.0,6.3,12.8,8.19,HV3,Havelock Nth,Ngaruroro at Chesterhope,176.8722386,-39.59819739,2018-09-03T13:50:00Z
173,0332d4bfeced55233764992e75c776da,1.7,6.0,8.0,99.8,2.4,16.0,97.8,32.0,15.618258546694634,65.0,4.0,0.51,14.1,8.02,NN2,Nelson,Motueka at Gorge,172.913512,-41.63522812,2018-01-16T08:45:00Z
174,0332e852c464e0958c43b3577f4d5176,3.1,3.0,8.0,99.9,0.5,1.0,38.9,6.0,-15.499677417010972,67.0,3.0,0.49,13.2,7.27,DN10,Dunedin,Monowai below Gates,167.5341852,-45.8066121,2016-05-11T12:30:00Z
175,033af539262e8097fd1303d6dfce6700,9.8,52.0,3.0,100.9,21.9,547.5,196.0,482.0,-14.667310592995566,874.0,69.0,8.46,10.1,7.75,WN3,Wellington,Ruamahanga at Waihenga,175.4394258,-41.1971596,2017-06-26T14:40:00Z
176,033f363e2bf6ad183f54b67efdb2f6e6,2.8,52.0,7.0,100.9,2.8,41.3,112.8,655.0,15.304901176793008,765.0,9.0,1.25,12.2,7.54,HM6,Hamilton,Ohinemuri at Karangahake,175.715083,-37.41659142,2017-09-13T14:45:00Z
177,034a3e08c3c5e79d5e5421675d5c2657,4.6,4.0,3.0,100.1,1.4,150.0,105.7,85.0,15.692036197746932,185.0,6.0,1.05,16.2,7.35,WN1,Wellington,Hutt at Boulcott,174.9219656,-41.19970592,2012-02-08T08:00:00Z
178,035718e27ca11e42ccd98705e72c429c,17.0,20.0,4.0,93.0,17.5,488.4,195.0,302.0,-15.661417561363978,572.0,48.0,8.5,14.6,7.45,AK1,Auckland,Hoteo at Gubbs,174.5167757,-36.38708527,2011-10-11T09:00:00Z
179,03593a78ae014a5966c8c802766e4016,2.1,2.0,7.0,100.0,15.0,14.3,91.5,73.0,-15.684387142359116,123.0,22.0,6.44,15.0,7.79,GS4,Gisborne,Motu at Houpoto,177.6320592,-37.86546076,2016-11-29T10:01:00Z
180,035b1296274245681ac335302dc82a22,0.6,3.0,3.0,100.7,1.0,3.1,56.4,1.0,-15.448300878459094,71.0,5.0,0.54,12.9,7.78,TK4,Tekapo,Waitaki at Kurow,170.4510967,-44.70218919,2006-11-16T13:00:00Z
181,035bdefe825b00f2224adba091e40b6c,1.31,3.0,2.0,102.7,4.1,1.0,121.2,2.0,-15.327426399477504,54.0,9.0,0.51,19.1,8.09,GS4,Gisborne,Motu at Houpoto,177.6320592,-37.86546076,2019-03-06T10:40:00Z
182,035f784bdf5231aa319d3083d6dbf4e8,7.0,18.0,0.0,99.3,6.7,101.9,96.5,264.0,15.545095690647903,766.0,37.0,14.4,17.9,7.55,WA4,Wanganui,Whanganui at Paetawa,175.1423112,-39.78864375,2016-11-23T15:00:00Z
183,036871e1b9b72a2134290bd5044ab3d9,3.6,7.0,4.0,107.8,1.4,19.5,108.0,123.0,-15.59647396148886,277.0,10.0,0.66,17.5,8.24,HM6,Hamilton,Ohinemuri at Karangahake,175.715083,-37.41659142,2014-11-10T12:00:00Z
184,036938370d011c23f3a7445ffbf4ce62,2.9,3.0,7.0,102.5,0.7,1.0,41.0,0.0,15.637455036910575,68.0,3.0,1.0,17.1,7.46,DN10,Dunedin,Monowai below Gates,167.5341852,-45.8066121,2016-03-08T11:45:00Z
185,036dbf61632aff41ee67c7647b7d0818,1.31,2.0,4.0,101.4,7.1,3.0,118.1,3.0,15.041276542614328,74.0,13.0,0.52,20.2,8.19,GS4,Gisborne,Motu at Houpoto,177.6320592,-37.86546076,2019-02-11T11:00:00Z
186,037234a8fce12fcd70a2730b97352020,5.16,28.0,0.0,92.6,27.6,206.3,111.7,433.0,14.97998664990727,588.0,63.0,10.0,11.0,7.0,RO5,Rotorua,Rangitaiki at Te Teko,176.7995602,-38.04158737,2009-06-17T15:30:00Z
187,037a57ff611cfb4fc14c0ab4339992b8,8.7,20.0,7.0,93.5,11.3,579.4,130.0,715.0,-15.37042614996084,975.0,49.0,11.4,12.5,7.3,HM2,Hamilton,Waipa at Whatawhata,175.1516454,-37.80034414,2013-08-13T12:20:00Z
188,0380d65fd8dc9706193e15de16276cc3,4.4,4.0,4.0,100.8,3.6,1.0,60.7,26.0,-13.8466602482837,63.0,5.0,0.57,8.3,7.46,WN2,Wellington,Hutt at Kaitoke,175.1913608,-41.0526002,2016-09-14T09:40:00Z
189,03899da287706213da7f0cc0d6db3089,4.5,17.0,8.0,101.9,10.8,148.3,153.0,330.0,-15.390906407076876,602.0,55.0,8.45,12.6,7.64,HM4,Hamilton,Waikato at Rangiriri,175.1313201,-37.43389143,2011-09-12T09:50:00Z
190,038abf00907f0e1d76745aae8ba4caa6,7.68,24.0,2.0,97.7,11.5,1413.6,89.4,428.0,13.069047403364944,766.0,62.0,20.0,7.0,7.56,DN4,Dunedin,Clutha at Balclutha,169.7478532,-46.23889062,2005-07-13T14:00:00Z
191,038dca0f65f82905f312cdcbbb19fe3c,0.6,0.0,0.0,100.2,3.3,41.0,65.1,71.0,-15.654072953432918,91.0,10.0,5.5,14.5,7.78,CH3,Christchurch,Waimakariri at Gorge,172.0510607,-43.36069571,2011-02-16T07:40:00Z
192,038fb316e0fc9f68972a30e215b63073,4.43,3.0,7.0,104.5,2.4,3.1,73.6,75.0,-14.58937970002152,229.0,6.0,0.9,9.9,7.68,TK5,Tekapo,Hakataramea above MH Br.,170.4904637,-44.726449,2008-09-11T13:30:00Z
193,03961157047d953f3d83a77c5fea3ffe,0.5,1.0,2.0,98.1,1.6,1.0,120.3,1.0,-15.099668871581256,58.0,5.0,0.28,11.4,7.71,RO6,Rotorua,Waikato at Reids Farm,176.0771442,-38.67752695,2014-07-16T11:20:00Z
194,039938d4c06d9addcf0b86c2b4a76e91,1.6,2.0,0.0,114.9,1.4,1.0,76.1,27.0,-15.697133497279047,61.0,3.0,0.44,16.0,8.79,AX1,Alexandra,Clutha at Luggate Br.,169.2799662,-44.73091966,2009-02-17T12:30:00Z
195,0399821a0f22df8567787462a22bdb54,11.7,42.0,7.0,99.9,61.3,172.5,181.0,1019.0,-15.545095690647903,1416.0,121.0,1.65,17.9,7.73,WA3,Wanganui,Waingongoro at SH45,174.2100716,-39.57808905,2015-03-11T11:00:00Z
196,03a0e505b1719b50c8be2b052c1e8393,0.2,2.0,8.0,104.3,0.7,3.1,64.6,17.0,-15.679604587852335,66.0,2.0,0.35,14.9,8.13,AX1,Alexandra,Clutha at Luggate Br.,169.2799662,-44.73091966,2014-04-15T12:30:00Z
197,03a56707260219b5eddc379b4f0f4ffb,0.7,1.0,7.0,105.1,1.1,0.0,517.0,0.0,-14.778362562591294,131.0,8.0,0.79,21.0,8.26,RO1,Rotorua,Tarawera at Lake outlet,176.5021583,-38.18372278,2015-02-11T11:00:00Z
198,03a7e3bab35836fa3a06fd6a56120cb8,10.1,3.0,2.0,103.4,4.7,158.5,115.2,157.0,7.668115807119764,383.0,25.0,4.0,2.0,7.65,DN3,Dunedin,Taieri at Outram,170.243822,-45.84805474,2011-07-14T12:40:00Z
199,03a817434ff60a39ac9fc8d8e012a98b,0.73,4.0,4.0,97.5,1.5,0.0,97.5,41.0,13.326665000344237,260.0,1.0,0.5,7.4,7.85,GY4,Greymouth,Haast at Roaring Billy,169.2978345,-43.94414373,2008-05-20T09:00:00Z
200,03ab12ad5f42bbb324d3d4a7109e3641,3.0,3.0,7.0,100.2,4.7,1.0,70.7,40.0,14.813844876715834,67.0,6.0,0.24,10.5,7.67,WN2,Wellington,Hutt at Kaitoke,175.1913608,-41.0526002,2017-04-11T10:30:00Z
201,03b5fb34690c0b79a8c31fd4ecb62ab9,6.7,1.0,5.0,102.2,1.9,36.4,55.2,148.0,15.558920272030448,228.0,10.0,1.95,17.8,7.77,GY2,Greymouth,Grey at Dobson,171.2977474,-42.45526028,2016-01-12T14:05:00Z
202,03b6944450380e36cb3d9db554b37c1d,0.9,4.0,8.0,97.4,0.4,184.2,73.7,11.0,15.448300878459092,72.0,6.0,1.32,18.5,7.87,DN4,Dunedin,Clutha at Balclutha,169.7478532,-46.23889062,2013-03-13T13:30:00Z
203,03bcb972d2723bb2fccfa64a80bfe6fe,6.3,18.0,5.0,96.7,8.9,410.6,151.0,509.0,15.6460857734898,672.0,36.0,7.2,17.0,7.54,WA8,Wanganui,Manawatu at Teachers Coll.,175.6239194,-40.37423442,2007-03-21T13:30:00Z
204,03beaf4e8a6d62e6433f51b3b6e49058,6.1,3.0,0.0,100.5,2.6,1.0,53.8,95.0,-12.933676972593682,152.0,5.0,1.25,6.8,7.34,GY3,Greymouth,Grey at Waipuna,171.7860208,-42.35617511,2015-08-11T13:30:00Z
